sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_275059,朱七七,沈浪,朱七七 得 见 沈浪 ， 立即 向 他 拆穿 王怜花 的 真面目 。,人物一 见 人物二  立即 拆穿 王怜花 真面目,1
TRAIN_SENT_ID_262911,熊美玲,林秋离,No.61 别 让 邻居 听到 我 的 哭声 林秋离 熊美玲 曾淑勤,邻居 听到 哭声 人物二 人物一 曾淑勤,1
TRAIN_SENT_ID_258394,张兆和,沈从文,第十五 封 沈从文 致 张兆和 （ 1934.1 . 16 ）,第十五 封 人物二 人物一,1
TRAIN_SENT_ID_285261,莫雪鸢,周亚夫,莫雪鸢 武功 高强 ， 曾 和 周亚夫 并肩作战 ， 大破 敌军 ， 也 曾 为了 保护 窦漪 房 ， 不 敌 众人 被捕 。,人物一 武功 高强  人物二 并肩作战  大破 敌军  保护 窦漪 房  敌 众人 被捕,1
TRAIN_SENT_ID_275334,潘巧云,杨雄,44 ： 杨雄 醉 骂 潘巧云,人物二 醉 骂 人物一,1
TRAIN_SENT_ID_253719,申雪,赵宏博,《 康 比特 纯 左旋 肉碱 （ 申雪 赵宏博 代言 ） 》,康 比特 纯 左旋 肉碱  人物一 人物二 代言,1
TRAIN_SENT_ID_283335,施妙妙,谷缜,谷缜 本想 让 施妙妙 挡住 叶梵 ， 自己 趁机 脱身 ， 不料 白湘瑶 竟以 沈秀 为质 ， 号令 天部 弟子 。,人物二 本想 人物一 挡住 叶梵  趁机 脱身  白湘瑶 竟以 沈秀 为质  号令 天部 弟子,1
TRAIN_SENT_ID_255950,蒋介石,宋美龄,巡航 期间 ， 好人 理查德 号 曾 进入 台湾海峡 戒备 ， 而 蒋介石 及 宋美龄 在 期间 曾 登舰 参观 。,巡航 期间  好人 理查德 号 进入 台湾海峡 戒备  人物一 人物二 期间 登舰 参观,1
TRAIN_SENT_ID_281554,李锐,蒋韵,李锐 ， 蒋韵 合著 《 人间 》,人物一  人物二 合著  人间,1
TRAIN_SENT_ID_272132,张翠山,殷素素,以 狮子吼 震败 王盘山 群雄 ， 抢夺 屠龙刀 ， 后 狂性 大发 ， 双目 被 殷素素 所毁 ， 与 她 和 张翠山 三人 流落 冰火 岛 。,狮子吼 震败 王盘山 群雄  抢夺 屠龙刀  狂性 大发  双目 人物二 所毁  人物一 三人 流落 冰火 岛,1
TRAIN_SENT_ID_281637,黄峨,杨慎,司马相如 虽是 大 文豪 ， 但 不及 杨慎 博学多才 ， 卓文君 虽然 才貌双全 ， 但 不如 黄峨 高洁 。,司马相如 虽是 文豪  不及 人物二 博学多才  卓文君 才貌双全  人物一 高洁,1
TRAIN_SENT_ID_278793,任盈盈,任我行,于是 令孤冲 、 任盈盈 、 向问天 、 任我行 等 一同 去 找 东方不败 报仇 。,令孤冲  人物一  向问天  人物二 一同 找 东方不败 报仇,-1
TRAIN_SENT_ID_269279,陆雪琪,张小凡,文案 ： 一期 _ 一会 _ 张小凡 恋 陆雪琪 虫虫 爬 爬 你家 佐加儿 谪 逸 青云 长留 活动 所有 参赛者,文案  一期  一会  人物二 恋 人物一 虫虫 爬 爬 你家 佐加儿 谪 逸 青云 长留 活动 参赛者,1
TRAIN_SENT_ID_265831,郭涛,郭子睿,"石头 队 ( D , C2 , E3 ) ： 郭涛 、 郭子睿 （ 石头 ） 、 孙坚 、 黄艺馨",石头 队         人物一  人物二  石头   孙坚  黄艺馨,-1
TRAIN_SENT_ID_250218,秦始皇,胡亥,秦始皇 子 胡亥 即位 ， 史 称 秦二世 。,人物一 子 人物二 即位  史 称 秦二世,-1
TRAIN_SENT_ID_252223,秦嘉,徐淑,秦嘉 ， 字士会 ， 故里 在 今什川乡 大湾 村 秦家 坪 （ 原属 榜罗乡 ） ； 徐淑 ， 秦妻 ， 故里 在 今 榜罗乡 桃园 村 徐家 窑 。,人物一  字士会  故里 今什川乡 大湾 村 秦家 坪  原属 榜罗乡   人物二  秦妻  故里 榜罗乡 桃园 村 徐家 窑,1
TRAIN_SENT_ID_278761,许广平,周海婴,周海婴 是 周树人 ( 鲁迅 ) 和 许广平 的 独子 。,人物二 周树人  鲁迅  人物一 独子,-1
TRAIN_SENT_ID_264112,刘备,孙尚香,因为 不想 和 五虎将 及 孙尚香 分开 ， 所以 非常 害怕 真 刘备 治愈 的 那 一天 到来 。,不想 五虎将 人物二 分开  非常 害怕 真 人物一 治愈 一天 到来,1
TRAIN_SENT_ID_277292,李明博,金润玉,其实 ， 金润玉 对 李明博 竞选 总统 最大 的 贡献 是 提出 “ 逆耳忠言 ” 。,其实  人物二 人物一 竞选 总统 最大 贡献 提出  逆耳忠言,1
TRAIN_SENT_ID_278580,岳灵珊,岳不群,岳不群 认为 林平之 累 了 ， 命 岳灵珊 带 他 去 东 厢房 休息 。,人物二 认为 林平之 累  命 人物一 带 东 厢房 休息,-1
TRAIN_SENT_ID_249390,后稷,姜嫄,"姜嫄 , 虞 后稷 之母 。 ”",人物二  虞 人物一 之母,-1
TRAIN_SENT_ID_262890,熊美玲,林秋离,No.205 让 自己 觉得 好过 林秋离 熊美玲 杨林,觉得 好过 人物二 人物一 杨林,1
TRAIN_SENT_ID_277939,言希,温衡,主角 ： 温衡 ， 言希,主角  人物二  人物一,1
TRAIN_SENT_ID_266502,严世蕃,严嵩,严世蕃 见 抢夺 不成 ， 便 串通 其父 严嵩 ， 用 莫须有 的 罪名 贬莫 怀古 到 西宁 。,人物一 见 抢夺  便 串通 其父 人物二  莫须有 罪名 贬莫 怀古 西宁,-1
TRAIN_SENT_ID_269757,任我行,任盈盈,战胜 东方不败 后 的 藤原 信之介 与 晴子 再度 相聚 ， 而 此刻 任我行 率领 令狐冲 、 任盈盈 、 向问天 趁机 杀上 黑木崖 。,战胜 东方不败 藤原 信之介 晴子 再度 相聚  此刻 人物一 率领 令狐冲  人物二  向问天 趁机 杀上 黑木崖,-1
TRAIN_SENT_ID_271047,彭丽媛,习近平,陪同 习近平 夫妇 在 韩 访问期间 彭丽媛 的 单独 行程 部分 。,陪同 人物二 夫妇 韩 访问期间 人物一 单独 行程 部分,1
TRAIN_SENT_ID_264059,刘备,孙尚香,天命 1 引索 - 夫君 何在 - 孙尚香 、 刘备 同时 上场 提升 物攻 40,天命  引索  夫君 何在  人物二  人物一 上场 提升 物攻,1
TRAIN_SENT_ID_255946,蒋介石,宋美龄,张学良 、 宋霭龄 、 于凤至 、 宋美龄 、 蒋介石,张学良  宋霭龄  于凤至  人物二  人物一,1
TRAIN_SENT_ID_270637,赵宏博,申雪,申雪 和 赵宏博 坚韧 的 精神 和 完美 的 表演 拿到 的 6.0 满分 感动 了 全场 ， 更 感动 了 美国 和 全世界 。,人物二 人物一 坚韧 精神 完美 表演 拿到  满分 感动 全场  更 感动 美国 全世界,1
TRAIN_SENT_ID_252246,秦嘉,徐淑,秦嘉 、 徐淑 今存 的 诗文 并 收辑 于 严可均 《 全 上古 三代 秦汉 三国 六朝 文 》 、 逯钦立 《 先 秦汉 魏晋 南北朝 诗 》 。,人物一  人物二 今存 诗文 收辑 严可均  全 上古 三代 秦汉 三国 六朝 文   逯钦立  先 秦汉 魏晋 南北朝 诗,1
TRAIN_SENT_ID_259095,刘备,刘禅,李雄 并 以 刘备 的 曾孙 刘玄 为 安乐 公 ， 继任 刘禅 的 爵位 。,李雄 人物一 曾孙 刘玄 安乐 公  继任 人物二 爵位,-1
TRAIN_SENT_ID_284046,赵力平,朱琦,4 婚姻 : 在 延安 ， 朱琦 和 赵力平 ( 1926 - ) 相遇 了 。,婚姻  延安  人物二 人物一     相遇,1
TRAIN_SENT_ID_264086,刘备,孙尚香,对此 ， 以 怀柔政策 之一 环 ， 孙尚香 受 父兄 之命 嫁给 刘备 。,对此  怀柔政策 环  人物二 受 父兄 之命 嫁给 人物一,1
TRAIN_SENT_ID_278197,江玉郎,江别鹤,这时 江别鹤 走 了 进来 问 江玉郎 事情 办得 如何 ～ ？,人物二 走 进来 问 人物一 事情 办得,-1
TRAIN_SENT_ID_265718,贾环,贾政,▪ 贾赦 ▪ 贾政 ▪ 贾敏 ▪ 贾珍 ▪ 贾琏 ▪ 贾珠 ▪ 贾环 ▪ 贾瑞,▪ 贾赦 ▪ 人物二 ▪ 贾敏 ▪ 贾珍 ▪ 贾琏 ▪ 贾珠 ▪ 人物一 ▪ 贾瑞,-1
TRAIN_SENT_ID_278313,刘星,胡一统,刘星 和 夏雨 看到 胡一统 给 捉弄 的 这么 狼狈 ， 决心 设法 教训 一下 淘淘 ， 于是 他们 化妆 成 外星 使者 ， 到 家里 批评 淘淘 。,人物一 夏雨 看到 人物二 捉弄 狼狈  决心 设法 教训 一下 淘淘  化妆 成 外星 使者  家里 批评 淘淘,-1
TRAIN_SENT_ID_270650,赵宏博,申雪,申雪 赵宏博 领衔 史上 最强 花滑 阵容 震撼 巡演,人物二 人物一 领衔 史上 最强 花滑 阵容 震撼 巡演,1
TRAIN_SENT_ID_259261,刘备,刘禅,后主 是 刘禅 ， 后主 是 相对 于 刘备 而言 的 。,后主 人物二  后主 相对 人物一,-1
TRAIN_SENT_ID_263033,上官庭芝,上官婉儿,婉儿 诞生 之际 ， 其 祖父 上官仪 和 其父 上官庭芝 皆 因 起草 “ 废后 诏 上官婉儿 书 ” 而 被 武则天 处死 。,婉儿 诞生 之际  祖父 上官仪 其父 人物一 皆 起草  废后 诏 人物二 书  武则天 处死,-1
TRAIN_SENT_ID_284312,薛葵,薛刚,（ 薛葵 取 镜子 和 薛刚 同照 。 ）,人物一 取 镜子 人物二 同照,-1
TRAIN_SENT_ID_272659,段延庆,段誉,第一百 一 十五章 段延庆 VS 段誉,第一百 十五章 人物一  人物二,-1
TRAIN_SENT_ID_278751,尤氏,贾蓉,她 与 尤氏 既 不同 父 ， 也 不同 母 ， 贾珍 贾蓉 等 也 从未 把 她 当作 亲戚 来看 。,人物一 不同 父  不同 母  贾珍 人物二 从未 当作 亲戚 来看,-1
TRAIN_SENT_ID_275074,朱七七,沈浪,因 朱七七 已亡 ， 沈浪 决定 与 王怜花 结伴 前往 东海 极境 ， 一去不返 。,人物一 已亡  人物二 决定 王怜花 结伴 前往 东海 极境  一去不返,1
TRAIN_SENT_ID_282220,刘栩,刘良,传 七世 ： 孝王 刘良 、 节王 刘栩 、 顷王 刘商 、 靖王 刘宏 、 惠王 刘乾 、 怀王 刘豫 、 献王 刘赦 。,传 七世  孝王 人物二  节王 人物一  顷王 刘商  靖王 刘宏  惠王 刘乾  怀王 刘豫  献王 刘赦,-1
TRAIN_SENT_ID_262799,熊美玲,林秋离,如 （ 那英 最新 专辑 《 征服 》 ） 的 制作 人 丁晓 安 ， 词曲创作 人 邰正宵 ， 林利南 、 熊美玲 、 林秋离 ， 魔鬼 监制 李安修 、 陈耀川 。,那英 最新 专辑  征服   制作 丁晓 安  词曲创作 邰正宵  林利南  人物一  人物二  魔鬼 监制 李安修  陈耀川,1
TRAIN_SENT_ID_272757,徐天宏,周绮,徐天宏 和 周绮 1,人物一 人物二,1
TRAIN_SENT_ID_269453,张振寰,鲍正芳,魏秋桦 、 张振寰 、 李丽凤 、 龙隆 、 陈琪 、 鲍正芳 、 赵家 蓉 、 许佩蓉,魏秋桦  人物一  李丽凤  龙隆  陈琪  人物二  赵家 蓉  许佩蓉,1
TRAIN_SENT_ID_279406,张维,陆士嘉,伉俪 爱国情 深处 — — 张维 与 陆士嘉 故居,伉俪 爱国情 深处   人物一 人物二 故居,1
TRAIN_SENT_ID_266824,萧峰,萧远山,慕容博 认为 应为 国家 民族 牺牲 小 我 、 完成 大 我 ， 更进一步 在 他 与 萧远山 、 萧峰 的 对话 表露 出来 。,慕容博 认为 应为 国家 民族 牺牲  完成  更进一步 人物二  人物一 对话 表露,-1
TRAIN_SENT_ID_267774,张学友,罗美薇,张学友 与 罗美薇,人物一 人物二,1
TRAIN_SENT_ID_271356,何泽慧,钱三强,以 钱三强 、 何泽慧 等 的 实验 为 开端 而 引发 的 一系列 研究 及其 成果 ， 深化 了 人们 对于 裂变 现象 的 认识 。,人物二  人物一 实验 开端 引发 一系列 研究 成果  深化 裂变 现象 认识,1
TRAIN_SENT_ID_258398,张兆和,沈从文,第五 封 沈从文 致 张兆和 （ 1934.1 . 13 ）,第五 封 人物二 人物一,1
TRAIN_SENT_ID_262803,熊美玲,林秋离,No.105 苦恋 林秋离 熊美玲,苦恋 人物二 人物一,1
TRAIN_SENT_ID_258801,孙钟,孙坚,浙江 富春 孙钟 、 孙坚 、 孙策 祖孙三代 ， 徙 家曲 阿 。,浙江 富春 人物一  人物二  孙策 祖孙三代  徙 家曲,-1
TRAIN_SENT_ID_277985,吴君如,陈可辛,金马 夫妻 档 ： 成龙 与 林凤娇 、 吴君如 与 陈可辛,金马 夫妻 档  成龙 林凤娇  人物一 人物二,1
TRAIN_SENT_ID_264494,吴健雄,袁家骝,明德 学校 的 科技 楼 被 命名 为 “ 吴健雄 楼 ” ， 袁家骝 捐赠 25 万美元 作为 基建 费 。,明德 学校 科技 楼 命名  人物一 楼   人物二 捐赠  万美元 基建 费,1
TRAIN_SENT_ID_274896,晏几道,晏殊,世称 “ 抚州 八晏 ” （ 晏殊 、 晏几道 、 晏颖 、 晏富 、 晏京 、 晏嵩 、 晏照 、 晏方 ） 。,世称  抚州 八晏   人物二  人物一  晏颖  晏富  晏京  晏嵩  晏照  晏方,-1
TRAIN_SENT_ID_268061,樊梨花,薛丁山,薛丁山 与 樊梨花 ， 有缘 沙场 喜相逢 。,人物二 人物一  有缘 沙场 喜相逢,1
TRAIN_SENT_ID_262738,熊美玲,林秋离,12 宠物 词 ： 林秋离 曲 ： 熊美玲 制作 人 ： MartinTang,宠物 词  人物二 曲  人物一 制作,1
TRAIN_SENT_ID_262956,熊美玲,林秋离,No.14 不要 被 爱情 伤 了 林秋离 熊美玲 蓝心湄,不要 爱情 伤 人物二 人物一 蓝心湄,1
TRAIN_SENT_ID_270126,罗成,罗艺,第八回 武奎 武亮 王府 访 凶手 罗艺 罗成 设计 护 秦琼,第八回 武奎 武亮 王府 访 凶手 人物二 人物一 设计 护 秦琼,-1
TRAIN_SENT_ID_268853,夏雪,刘梅,夏东海 和 刘梅 得知 这个 消息 ， 内心 暗自 焦虑 ， 因为 希望 越大 失望 也 就 越 大 ， 他们 担心 夏雪 承受 不了 失败 的 打击 。,夏东海 人物二 得知 消息  内心 暗自 焦虑  希望 越大 失望 越  担心 人物一 承受 不了 失败 打击,-1
TRAIN_SENT_ID_277123,浦安修,彭德怀,15 ． 一切 如常 ， 请勿 念 — — 彭德怀 发给 浦安修 的 电报,． 如常  请勿 念   人物二 发给 人物一 电报,1
TRAIN_SENT_ID_260395,穆桂英,杨宗保,你 不是 三战 铜台 杨宗保 ， 我 不是 那大 破 天门 的 穆桂英 。,三战 铜台 人物二  那大 破 天门 人物一,1
TRAIN_SENT_ID_262935,熊美玲,林秋离,No.40 失去 记忆 的 人 林秋离 熊美玲,失去 记忆 人物二 人物一,1
TRAIN_SENT_ID_286128,郭子睿,郭涛,郭涛 郭子睿,人物二 人物一,-1
TRAIN_SENT_ID_276189,苏蕙,窦滔,窦滔 与 苏蕙 终于 团圆 。,人物二 人物一 终于 团圆,1
TRAIN_SENT_ID_281423,万玉枝,高咏,第二颗 ： 安宁 村 ， 治 好 高咏 的 病 之后 ， 万玉枝 送 的 。,第二颗  安宁 村  治 人物二 病 之后  人物一 送,1
TRAIN_SENT_ID_269622,齐昊,田灵儿,站 在 田灵儿 身旁 的 齐昊 看 了 曾书书 一眼 ， 嘴角 露出 笑容 ， 拱手 道 ： “ 曾 师弟 ， 我们 又 见面 了 。 ”,站 人物二 身旁 人物一 曾书书 一眼  嘴角 露出 笑容  拱手 道   师弟  见面,1
TRAIN_SENT_ID_270699,赵宏博,申雪,冰上 情侣 申雪 和 赵宏博 是 他们 一直 以来 的 偶像 。,冰上 情侣 人物二 人物一 一直 偶像,1
TRAIN_SENT_ID_274992,李林妲,李旻果,李旻果 李林妲 - 家庭成员 :,人物二 人物一  家庭成员,-1
TRAIN_SENT_ID_267394,许志安,郑秀文,34 其实 你 心里 有没有 我 - 郑秀文 / 许志安,其实 心里 有没有  人物二  人物一,1
TRAIN_SENT_ID_284955,温衡,言希,“ 言希 傻 了 ， 我 不 跟 他 一般见识 ， 但是 ， 温衡 ， 他 这个 样子 ， 为了 不 伤人 ， 还是 快点 送到 精神病院 吧 ！ ”,人物二 傻  一般见识   人物一  样子  伤人  快点 送到 精神病院,1
TRAIN_SENT_ID_256218,孙尚香,刘备,镇江 第四 怪生 煎 包 的 起源 : 三国 周瑜 为 夺回 荆州 献计 孙权 ， 以 郡主 孙尚香 为 饵 ， 借 和亲 为名 ， 诱 刘备 过江 ， 伺机 囚其 ， 以换 荆州 。,镇江 第四 怪生 煎 包 起源  三国 周瑜 夺回 荆州 献计 孙权  郡主 人物一 饵  和亲 为名  诱 人物二 过江  伺机 囚其  以换 荆州,1
TRAIN_SENT_ID_264332,贾环,赵姨娘,在 贾环 的 种种 行为 的 背后 ， 不难看出 效仿 赵姨娘 的 痕迹 。,人物一 种种 行为 背后  不难看出 效仿 人物二 痕迹,-1
TRAIN_SENT_ID_265640,袁泉,夏雨,明星 情侣 夏雨 袁泉 首次 搭档,明星 情侣 人物二 人物一 首次 搭档,1
TRAIN_SENT_ID_273952,江冬秀,胡适,江冬秀 ： 胡适 头上 的 克星,人物一  人物二 头上 克星,1
TRAIN_SENT_ID_262829,熊美玲,林秋离,No.147 着迷 林秋离 熊美玲 邰正宵,着迷 人物二 人物一 邰正宵,1
TRAIN_SENT_ID_271732,石厚,石碏,陈桓公 与 石碏 交情 甚笃 ， 于是 将州吁 和 石厚 囚禁 。,陈桓公 人物二 交情 甚笃  将州吁 人物一 囚禁,-1
TRAIN_SENT_ID_283018,孟扶摇,长孙无极,视 孟扶摇 为 情敌 ， 被 黑珍珠 所 倾慕 ， 最 爱 主人 长孙无极 。,视 人物一 情敌  黑珍珠 倾慕  爱 主人 人物二,1
TRAIN_SENT_ID_267946,樊梨花,薛丁山,薛丁山 三气 樊梨花 ( 1956 ),人物二 三气 人物一,1
TRAIN_SENT_ID_262316,汪精卫,陈璧君,当 陈璧君 获知 他们 俩 的 秘密 后 ， 跑 到 汪精卫 的 办公室 ， 又 哭 又 骂 地大闹 了 一场 。,人物二 获知 俩 秘密  跑 人物一 办公室  哭 骂 地大闹 一场,1
TRAIN_SENT_ID_282247,易连恺,秦桑,18 . 邂逅 · 《 迷雾 围城 》 （ 原名 《 夜色 》 ） [ 主角 ： 易连恺 秦桑 ],邂逅   迷雾 围城   原名  夜色    主角  人物一 人物二,1
TRAIN_SENT_ID_278934,汪涵,杨乐乐,主持人 ： 汪涵 陈鲁豫 何炅 杨乐乐 。,主持人  人物一 陈鲁豫 何炅 人物二,1
TRAIN_SENT_ID_262823,熊美玲,林秋离,No.85 袂 冻 爱 的 人 林秋离 熊美玲 陈亚兰,袂 冻 爱 人物二 人物一 陈亚兰,1
TRAIN_SENT_ID_262310,汪精卫,陈璧君,堕落 政客 的 爱情 悲歌 ： 陈璧君 与 汪精卫 ( 3 ),堕落 政客 爱情 悲歌  人物二 人物一,1
TRAIN_SENT_ID_275053,朱七七,沈浪,虽然 此时 他们 与 王怜花 、 熊猫儿 已 疲于 本命 ， 但 与 沈浪 守候 在 一起 已 是 朱七七 最大 的 幸福 。,王怜花  熊猫儿 疲于 本命  人物二 守候 一起 人物一 最大 幸福,1
TRAIN_SENT_ID_273062,杨铁心,包惜弱,林嘉华 （ 杨铁心 ） ， 梁婉静 （ 包惜弱 ）,林嘉华  人物一   梁婉静  人物二,1
TRAIN_SENT_ID_260510,严嵩,严世蕃,严嵩 杀 了 严世蕃 ， 又 哭 又 跪 ， 并 献上 蓝玉 手镯 以表 忠诚 。,人物一 杀 人物二  哭 跪  献上 蓝玉 手镯 以表 忠诚,-1
TRAIN_SENT_ID_264617,纪晓芙,杨不悔,10 灭绝师太 、 杨逍 、 纪晓芙 、 杨不悔 和 殷梨亭 / 179,灭绝师太  杨逍  人物一  人物二 殷梨亭,-1
TRAIN_SENT_ID_258111,周海婴,鲁迅,3 . 周海婴 之 父 鲁迅 ： 近代 儿童教育 大师,人物一 父 人物二  近代 儿童教育 大师,-1
TRAIN_SENT_ID_279402,张维,陆士嘉,20 伉俪 爱国情 深处 — — 张维 与 陆士嘉 故居,伉俪 爱国情 深处   人物一 人物二 故居,1
TRAIN_SENT_ID_264302,贾环,赵姨娘,98 回 ( 系新 绦 嗟慰 失意人 拾旧 帕 悲悼 寂寞 骨 ) 赵姨娘 、 贾环 一伙人 终于 霸占 下 园子 ， 在 荣禧堂 摆开 宴席 ， 庆功 贺喜 。,回  系新 绦 嗟慰 失意人 拾旧 帕 悲悼 寂寞 骨  人物二  人物一 一伙人 终于 霸占 园子  荣禧堂 摆开 宴席  庆功 贺喜,-1
TRAIN_SENT_ID_255524,刘梅,夏雪,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  夏东海   妈妈  妈  刘星  夏雨  人物二   人物一  阿姨  通用,-1
TRAIN_SENT_ID_285477,黄子桓,黄百鸣,熊黛林 、 黄百鸣 、 黄子桓,熊黛林  人物二  人物一,-1
TRAIN_SENT_ID_254330,左蓝,余则成,延安 方面 根据 余则成 提供 的 消息 ， 抓住 了 潜伏 在 延安 的 特务 “ 佛龛 ” ， 随后 由 左蓝 出面 ， 用 “ 佛龛 ” 换回 了 被 军统 抓住 的 秋 掌柜 。,延安 方面 人物二 提供 消息  抓住 潜伏 延安 特务  佛龛   人物一 出面   佛龛  换回 军统 抓住 秋 掌柜,1
TRAIN_SENT_ID_277396,樊姬,楚庄王,樊姬 屡次 苦口婆心 地 劝导 ， 却 收效甚微 ， 楚庄王 依旧 我行我素 。,人物一 屡次 苦口婆心 劝导  收效甚微  人物二 依旧 我行我素,1
TRAIN_SENT_ID_260048,江珊,高曙光,20 集 涉外 电视剧 《 真 爱 无敌 》 主演 ： 高曙光 、 陈宝国 、 江珊,集 涉外 电视剧  真 爱 无敌  主演  人物二  陈宝国  人物一,1
