sent_id,entity1,entity2,sent,processed_sent,label,sent_id.1
TRAIN_SENT_ID_257144,胡金铨,钟玲,系里 没有 钱租 旅馆 招待 大 导演 ， 只能 住 在 系主任 钟 胡金铨 与 钟玲玲 家 ， 钟玲 感到 不 方便 要 我 搬 过去 作伴 ， 我 带 了 睡衣 去 ， 哪 知道 … … ”,系里 没有 钱租 旅馆 招待 导演  只能 住 系主任 钟 人物一 人物二玲 家  人物二 感到 方便 搬 过去 作伴  带 睡衣  知道,1,
TRAIN_SENT_ID_273029,黄月英,黄承彦,黄承彦 以 黄月英 有才 ， 向 诸葛亮 推荐 ， 请求 配婚 。,人物二 人物一 有才  诸葛亮 推荐  请求 配婚,-1,
TRAIN_SENT_ID_265799,王茜,徐庆东,该剧 由 徐庆东 执导 ， 李成儒 、 王茜 、 张潮 、 董勇 、 高榕 、 张博 等 主演 。,该剧 人物二 执导  李成儒  人物一  张潮  董勇  高榕  张博 主演,1,
TRAIN_SENT_ID_257940,夏东海,刘梅,刘梅 人际关系 : 家人 ： 夏东海 （ 丈夫 ） 、 刘星 、 夏雨 （ 儿子 ） 、 夏雪 （ 女儿 ） 、 胡一统 （ 前夫 ）,人物二 人际关系  家人  人物一  丈夫   刘星  夏雨  儿子   夏雪  女儿   胡一统  前夫,1,
TRAIN_SENT_ID_273988,白素,卫斯理,《 卫斯理 与 白素 ： 地底 奇人 续集 》 是 上海书店 出版社 出版 图书,人物二 人物一  地底 奇人 续集  上海书店 出版社 出版 图书,1,
TRAIN_SENT_ID_259612,冯小刚,徐帆,而 荣膺 影后 的 刘若英 在 领奖 时则 毫不 矜持 的 拥抱 冯小刚 导演 以示 感谢 ， 并 笑 称 “ 幸亏 徐帆 没有 到场 ” 。,荣膺 影后 刘若英 领奖 时则 毫不 矜持 拥抱 人物一 导演 以示 感谢  笑 称  幸亏 人物二 没有 到场,1,
TRAIN_SENT_ID_250129,秦始皇,胡亥,我主 曾 记得 秦始皇 废 扶苏 ， 立 胡亥 之 故事 乎 ？,我主 记得 人物一 废 扶苏  立 人物二 故事,-1,
TRAIN_SENT_ID_258921,王熙凤,贾琏,贾链 红楼梦 中 相关 故事 : 贾琏 是 王熙凤 的 丈夫 ， 贾赦 的 儿子 。,贾链 红楼梦 中 相关 故事  人物二 人物一 丈夫  贾赦 儿子,1,
TRAIN_SENT_ID_272551,宋江,宋太公,后 宋江 杀 阎婆惜 ， 曾 潜逃 家中 躲藏 ， 公差 搜捕 时 ， 宋太公 便 出示 脱离关系 的 文帜 ， 搪塞 过去 ， 宋江 当 梁山泊 寨主 时 ， 将 其接 至 山寨 奉养 。,人物一 杀 阎婆惜  潜逃 家中 躲藏  公差 搜捕 时  人物二 便 出示 脱离关系 文帜  搪塞 过去  人物一 梁山泊 寨主 时  其接 山寨 奉养,-1,
TRAIN_SENT_ID_271681,田川氏,郑成功,后 殿 中央 则 为 依祀 典 庙宇 的 惯例 所设 的 太妃 祠 ， 供奉 郑成功 之母 翁 太妃 田川氏 。,殿 中央 依祀 典 庙宇 惯例 所设 太妃 祠  供奉 人物二 之母 翁 太妃 人物一,-1,
TRAIN_SENT_ID_282473,宇文成都,宇文化及,宇文化及 缢死 杨广 ， 得 了 玉玺 自立 为帝 ， 引得 一众 反 王联合 讨伐 ， 最终 使得 宇文成都 在 孤军奋战 中死于 夙敌 之手 。,人物二 缢死 杨广  玉玺 自立 为帝  引得 一众 反 王联合 讨伐  最终 人物一 孤军奋战 中死于 夙敌 之手,-1,
TRAIN_SENT_ID_277330,李萍,郭靖,但 促使 郭靖 真正 走向 反对 成吉思汗 的 道路 ， 除了 他 目睹 屠城之 惨 之外 ， 还 因为 他 母亲 李萍 的 死 。,促使 人物二 真正 走向 反对 成吉思汗 道路  目睹 屠城之 惨 之外  母亲 人物一 死,-1,
TRAIN_SENT_ID_271916,阎婆惜,宋江,而 原著 中 却 叫 阎婆惜 ， 是 个 贪婪 女子 ， 且 对 宋江 没有 感情 。,原著 中 人物一  贪婪 女子  人物二 没有 感情,1,
TRAIN_SENT_ID_272965,吴晗,袁震,母亲 立即 驰书 北平 ， 坚决 反对 这桩 婚事 ， 吴晗 婉言 奉 禀 ， 极力 称赞 袁震 的 人品 学识 。,母亲 立即 驰书 北平  坚决 反对 这桩 婚事  人物一 婉言 奉 禀  极力 称赞 人物二 人品 学识,1,
TRAIN_SENT_ID_265055,李铭顺,范文芳,《 奔月 》 饰 太阳 大哥 （ 同期 演员 ： 范文芳 、 李铭顺 ）,奔月  饰 太阳 大哥  同期 演员  人物二  人物一,1,
TRAIN_SENT_ID_265814,王茜,徐庆东,《 重案 六组 》 是 由 徐庆东 执导 ， 李成儒 、 王茜 、 张潮 、 董勇 、 高榕 、 张博 等 主演 的 警匪 剧 。,重案 六组  人物二 执导  李成儒  人物一  张潮  董勇  高榕  张博 主演 警匪 剧,1,
TRAIN_SENT_ID_268563,潘金莲,武大郎,古代 的 情节 依旧 是 潘金莲 、 武大郎 、 武松 和 西门庆 的 四角 关系 。,古代 情节 依旧 人物一  人物二  武松 西门庆 四角 关系,1,
TRAIN_SENT_ID_285660,朱闰生,朱自清,西厢房 是 朱自清 庶母 的 卧室 兼 朱闰生 （ 即 《 河塘 月色 》 中 的 闰儿 ） 的 书房 。,西厢房 人物二 庶母 卧室 兼 人物一   河塘 月色  中 闰儿  书房,-1,
TRAIN_SENT_ID_273320,秦香莲,陈世美,秦香莲 久 无 陈世美 音讯 ， 携子 上京 寻夫 ， 但 陈世美 不肯 与其 相认 ， 并 派 韩祺 半夜 追杀 。,人物一 久 人物二 音讯  携子 上京 寻夫  人物二 不肯 相认  派 韩祺 半夜 追杀,1,
TRAIN_SENT_ID_256213,蒋介石,宋美龄,至于 宋美龄 在 字里行间 所 表露 的 反共 立场 以及 美化 蒋介石 的 言论 ， 相信 读自会 明察 ， 故 除少数 略加 说明 之外 ， 基本上 不 另加 批注 。,人物二 字里行间 表露 反共 立场 美化 人物一 言论  相信 读自会 明察  除少数 略加 说明 之外  基本上 另加 批注,1,
TRAIN_SENT_ID_265198,尤二姐,贾琏,此事 终 被 凤姐 探知 ， 她 乘 贾琏 外出 机会 ， 把 尤二姐 赚入 大观园 ， 再用 各种 毒辣 办法 孤立 和 摧残 尤二姐 。,此事 终 凤姐 探知  人物二 外出 机会  人物一 赚入 大观园  再用 毒辣 办法 孤立 摧残 人物一,1,
TRAIN_SENT_ID_273295,秦香莲,陈世美,特别是在 评剧 传统 保留剧目 《 秦香莲 》 中 塑造 的 陈世美 蜚声 香港地区 及 东南亚 各国 ， 并 荣获 了 文化部 颁布 的 金质奖章 。,特别是在 评剧 传统 保留剧目  人物一  中 塑造 人物二 蜚声 香港地区 东南亚 各国  荣获 文化部 颁布 金质奖章,1,
TRAIN_SENT_ID_250131,秦始皇,胡亥,公元前 210 年 ， 秦始皇 病死 ， 中 车府 令 赵高 同 丞相 李斯 、 公子 胡亥 暗中 谋划 政变 ， 立 胡亥 太子 。,公元前  年  人物一 病死  中 车府 令 赵高 丞相 李斯  公子 人物二 暗中 谋划 政变  立 人物二 太子,-1,
TRAIN_SENT_ID_274874,晏几道,晏殊,南乡子 · 渌 水带 青潮 作者简介 : 晏几道 （ 1038 - 1110 ） ， 字叔原 ， 号 小山 ， 抚州 临川 （ 今属 江西 ） 人 ， 北宋 词人 ， 晏殊 幼子 。,南乡子  渌 水带 青潮 作者简介  人物一       字叔原  号 小山  抚州 临川  今属 江西   北宋 词人  人物二 幼子,-1,
TRAIN_SENT_ID_283461,张伯驹,潘素,潘素 后来 设法 去 看 了 张伯驹 一次 ， 丈夫 却 偷偷 告诉 她 ， 家里 那些 字画 千万 不能 动 ， 尤其 那幅 《 平复 帖 》 ！,人物二 后来 设法 人物一 一次  丈夫 偷偷 告诉  家里 字画 千万 不能 动  尤其 那幅  平复 帖,1,
TRAIN_SENT_ID_268098,樊梨花,薛丁山,最终 几经 离合 ， 薛丁山 和 樊梨花 终于 结为 夫妻 。,最终 几经 离合  人物二 人物一 终于 结为 夫妻,1,
TRAIN_SENT_ID_268577,潘金莲,武大郎,炊饼 制作方法 : 阳谷县 的 炊饼 ， 在 《 水浒传 》 中有 记载 ， 当年 武大郎 与 潘金莲 开 的 夫妻店 ， 经营 的 主要 项目 就是 炊饼 。,炊饼 制作方法  阳谷县 炊饼   水浒传  中有 记载  当年 人物二 人物一 开 夫妻店  经营 主要 项目 炊饼,1,
TRAIN_SENT_ID_250148,秦始皇,胡亥,于是 他们 就 一同 商议 ， 伪造 了 秦始皇 给 丞相 李斯 的 诏书 ， 立 胡亥 为 太子 。,一同 商议  伪造 人物一 丞相 李斯 诏书  立 人物二 太子,-1,
TRAIN_SENT_ID_250459,朱常洵,郑贵妃,但明 神宗 在 郑贵妃 的 怂恿 下 ， 总 想 借机 立 朱常洵 为 太子 ， 于是 就 想 出 了 种种 办法 拖延 ， 但 遭到 大臣 们 的 极力 反对 。,但明 神宗 人物二 怂恿  总 想 借机 立 人物一 太子  想 出 种种 办法 拖延  遭到 大臣 极力 反对,-1,
TRAIN_SENT_ID_258587,刘禅,刘备,他 起初 跟着 刘备 ， 后来 刘备 死后 ， 他 又 辅佐 刘禅 ， 刘禅 是 一个 庸人 ， 诸葛亮 辅佐 了 他 ， 大权 都 在 诸葛亮 手里 。,起初 跟着 人物二  后来 人物二 死后  辅佐 人物一  人物一 一个 庸人  诸葛亮 辅佐  大权 诸葛亮 手里,-1,
TRAIN_SENT_ID_269695,鲁元公主,刘邦,刘邦 终究 不能 派出 鲁元公主 ， 便 找 了 个 宫女 以大 公主 的 名义 ， 嫁给 冒顿 君主 作 妻子 。,人物二 终究 不能 派出 人物一  便 找 宫女 以大 公主 名义  嫁给 冒顿 君主 作 妻子,-1,
TRAIN_SENT_ID_269327,陆雪琪,张小凡,"梦幻 诛 仙 之 遗爱 千年 内容简介 : 千年 之后 的 上海 , 张小凡 、 陆雪琪 、 碧瑶 又 会 发生 什么样 的 故事 呢 ?",梦幻 诛 仙 遗爱 千年 内容简介  千年 之后 上海  人物二  人物一  碧瑶 会 发生 故事,1,
TRAIN_SENT_ID_250314,秦始皇,胡亥,杀 扶苏 胡亥 即位 李斯 假装 接受 了 秦始皇 的 遗诏 ， 立 胡亥 为 太子 。,杀 扶苏 人物二 即位 李斯 假装 接受 人物一 遗诏  立 人物二 太子,-1,
TRAIN_SENT_ID_275344,薛伯阳,薛稷,薛稷 的 儿子 薛伯阳 由于 娶 公主 为 妻 的 缘故 而 被 免于 处死 ， 流放 岭南 ， 他 在 流放 途中 自杀 身死 。,人物二 儿子 人物一 娶 公主 妻 缘故 免于 处死  流放 岭南  流放 途中 自杀 身死,-1,
TRAIN_SENT_ID_273983,白素,卫斯理,新 卫斯理 传奇 剧情 介绍 : 《 影子 》 : 一个 会 杀人 的 影子 ， 四处寻找 它 的 栖身 之 所 ， 一块 木炭 ， 卫斯理 和 白素 因 这 一块 木炭 而 相识 。,新 人物二 传奇 剧情 介绍   影子   一个 会 杀人 影子  四处寻找 栖身  一块 木炭  人物二 人物一 一块 木炭 相识,1,
TRAIN_SENT_ID_273469,凌操,凌统,江夏 之 战后 事 : 江夏 之战凌甘 冲突 : 黄祖 之死 意味着 孙权 成功 复仇 ， 但 凌统 的 父亲 凌操 先前 在 夏口 之战 中 被 甘宁 射杀 的 仇 却 没有 得报 。,江夏 战后 事  江夏 之战凌甘 冲突  黄祖 之死 意味着 孙权 成功 复仇  人物二 父亲 人物一 先前 夏口 之战 中 甘宁 射杀 仇 没有 得报,-1,
TRAIN_SENT_ID_271674,陆乘风,陆冠英,陆冠英 是 金庸 小说 《 射雕 英雄传 》 和 《 神雕侠侣 》 中 的 人物 ， 归云庄 的 少 庄主 ， 黄药师 弟子 陆乘风 的 独生子 ， 后来 与 程瑶迦 结为 夫妻 。,人物二 金庸 小说  射雕 英雄传   神雕侠侣  中 人物  归云庄 少 庄主  黄药师 弟子 人物一 独生子  后来 程瑶迦 结为 夫妻,-1,
TRAIN_SENT_ID_258053,周海婴,鲁迅,弄堂 里 的 孩子 们 常 在 一起 玩耍 ， 大家 并 不在意 周海婴 是 鲁迅 的 儿子 ， 周海婴 也 从不 刻意 去 摆架子 ， 孩子 们 彼此 平等 、 感情 融洽 。,弄堂 里 孩子 常 一起 玩耍  不在意 人物一 人物二 儿子  人物一 从不 刻意 摆架子  孩子 平等  感情 融洽,-1,
TRAIN_SENT_ID_259242,刘备,刘禅,邻居 有姓 简 的 一个 人 ， 后来 刘备 攻下 益州 简某 当 了 将军 ， 刘备 派遣 简某 到 汉中 和 刘禅 相见 ， 由 张鲁 送 归 益州 ， 刘备 立 为 太子 。,邻居 有姓 简 一个  后来 人物一 攻下 益州 简某 将军  人物一 派遣 简某 汉中 人物二 相见  张鲁 送 益州  人物一 立 太子,-1,
TRAIN_SENT_ID_266683,马友友,卢雅文,卢雅文 说 ， 马友友 七岁 的 时候 ， 有 一天 母亲 带 他 去 看 牙医 ， 忘记 了 路 ， 马友友 指出 了 路 在 哪里 ， 妈妈 问 ： “ 你 怎么 晓得 的 ？ ”,人物二 说  人物一 七岁  一天 母亲 带 牙医  忘记 路  人物一 指出 路  妈妈 问   晓得,-1,
TRAIN_SENT_ID_270763,梁萧,花晓霜,花清渊 是 凤歌 的 经典 武侠小说 《 昆仑 》 中 的 人物 ， 是 天机 宫 宫主 ， 女主角 花晓霜 的 父亲 ， 也 是 主角 梁萧 最 敬重 的 长者 之一 。,花清渊 凤歌 经典 武侠小说  昆仑  中 人物  天机 宫 宫主  女主角 人物二 父亲  主角 人物一 敬重 长者,1,
TRAIN_SENT_ID_263262,胡亥,秦始皇,到 了 大一统 的 秦朝 ， 秦始皇 甫 死 ， 长子 扶苏 ， 将军 蒙恬 、 蒙毅 等 人 就 被 胡亥 、 赵高 、 李斯 矫 始皇 遗诏 赐死 。,大一统 秦朝  人物二 甫 死  长子 扶苏  将军 蒙恬  蒙毅 人物一  赵高  李斯 矫 始皇 遗诏 赐死,-1,
TRAIN_SENT_ID_270830,石之轩,石青璇,此事 令 石青璇 十分 不 谅解 父亲 ， 也 造成 石之轩 性格 分裂 ， 痛苦 自责 了 十多年 。,此事 令 人物二 十分 谅解 父亲  造成 人物一 性格 分裂  痛苦 自责 十多年,-1,
TRAIN_SENT_ID_277707,李启铭,李刚,一位 河北大学 的 老师 表示 认识 李刚 父子 ， 事发 现场 他 不 在场 ， 但是 看 现场 照片 他 基本 可以 确定 肇事者 是 李启铭 。,一位 河北大学 老师 表示 认识 人物二 父子  事发 现场 在场  现场 照片 基本 确定 肇事者 人物一,-1,
TRAIN_SENT_ID_250452,朱常洵,郑贵妃,明光宗 朱常洛 身处 太子 之位 三十九年 ， 郑贵妃 想 将 自己 的 儿子 朱常洵 推上 太子 之位 ， 便 一次次 阴谋 陷害 他 。,明光宗 朱常洛 身处 太子 之位 三十九年  人物二 想 儿子 人物一 推上 太子 之位  便 一次次 阴谋 陷害,-1,
TRAIN_SENT_ID_269317,陆雪琪,张小凡,在 《 诛 仙 二 》 中 ， 宋大仁 已 成为 大竹 峰 首座 ， 张小凡 在 大竹 峰 当 厨子 ， 张小凡 妻子 陆雪琪 、 儿子 张小鼎 亦 生活 在 大竹 峰 。,诛 仙 二  中  宋大仁 成为 大竹 峰 首座  人物二 大竹 峰 厨子  人物二 妻子 人物一  儿子 张小鼎 生活 大竹 峰,1,
TRAIN_SENT_ID_275415,董祀,蔡文姬,文章 记叙 了 蔡文姬 面见 曹操 请求 赦免 董祀 ， 并 为 之 不懈努力 ， 表现 了 文姬 是 一个 足智多谋 ， 与 人 友善 ， 并且 爱 她 的 丈夫 的 一个 人 。,文章 记叙 人物二 面见 曹操 请求 赦免 人物一  不懈努力  表现 文姬 一个 足智多谋  友善  爱 丈夫 一个,1,
TRAIN_SENT_ID_267886,钱均夫,钱学森,后来 ， 钱学榘 家 道 中途 没落 ， 作为 叔叔 ， 钱学森 的 父亲 钱均夫 负担 起 了 钱学榘 姐弟 的 学费 。,后来  钱学榘 家 道 中途 没落  叔叔  人物二 父亲 人物一 负担 钱学榘 姐弟 学费,-1,
TRAIN_SENT_ID_262453,扶苏,秦始皇,广河县 城 旧称 “ 太子 寺 ” ， 得名 于 城中 的 一座 叫 “ 太子 寺 ” 的 古刹 ， 寺里 祀奉 的 是 秦始皇 长子 扶苏 。,广河县 城 旧称  太子 寺   得名 城中 一座  太子 寺  古刹  寺里 祀奉 人物二 长子 人物一,-1,
TRAIN_SENT_ID_273472,凌操,凌统,凌统 怨恨 甘宁 杀死 他 的 父亲 凌操 ， 经常 打算 杀死 甘宁 。,人物二 怨恨 甘宁 杀死 父亲 人物一  经常 打算 杀死 甘宁,-1,
TRAIN_SENT_ID_275851,孙霸,孙权,与此同时 ， 陆逊 、 吾 粲 等 人 要求 孙权 确立 孙和 太子 之位 ， 断绝 孙霸 的 野心 ， 但 都 遭到 孙霸 及其 党羽 陷害 ， 遭 孙权 处罚 。,陆逊  吾 粲 要求 人物二 确立 孙和 太子 之位  断绝 人物一 野心  遭到 人物一 党羽 陷害  遭 人物二 处罚,-1,
TRAIN_SENT_ID_266504,严世蕃,严嵩,嘉靖 四十一年 ， 御史 邹应龙 劾 严嵩 父子 ， 严世蕃 论戍 雷州 （ 今 广东 雷州半岛 地区 ） ， 未至 即 返 。,嘉靖 四十一年  御史 邹应龙 劾 人物二 父子  人物一 论戍 雷州  广东 雷州半岛 地区   未至 返,-1,
TRAIN_SENT_ID_282184,杨铁心,杨康,然而 杨康 （ 苗侨伟 饰 ） 却 拒 不 认父 ， 杨铁心 与 妻子 勉强 逃出 王府 ， 最终 仍 被迫 双双 喋血 街头 。,人物二  苗侨伟 饰  拒 认父  人物一 妻子 勉强 逃出 王府  最终 被迫 双双 喋血 街头,-1,
TRAIN_SENT_ID_266011,韦春花,韦小宝,之后 韦小宝 母子 二人 相认 ， 韦春花 露出 最 母性 的 一面 ， “ 韦春花 向 他 凝视 良久 ， 突然 一把 将 他 抱住 ， 呜呜咽咽 的 哭 了 起来 。,之后 人物二 母子 二人 相认  人物一 露出 母性 一面   人物一 凝视 良久  突然 一把 抱住  呜呜咽咽 哭 起来,-1,
TRAIN_SENT_ID_255775,蒋介石,宋美龄,临别 之 时 ， 蒋介石 和 宋美龄 亲自 设宴 送行 ， 并且 授予 陈纳德 将军 当时 国民党 政府 最高 军事 荣誉 — — 青天白日 勋章 。,临别 时  人物一 人物二 亲自 设宴 送行  授予 陈纳德 将军 当时 国民党 政府 最高 军事 荣誉   青天白日 勋章,1,
TRAIN_SENT_ID_277945,杨文昌,杨威,5 月 12 日 开始 ， 杨文昌 和 父亲 杨威 正式 加入 湖南卫视 大型 亲子 真人秀 节目 《 爸爸 去 哪儿 》 第二季 的 录制 ， 引发 众多 网友 关注 。,月  日  人物一 父亲 人物二 正式 加入 湖南卫视 大型 亲子 真人秀 节目  爸爸  第二季 录制  引发 众多 网友 关注,-1,
TRAIN_SENT_ID_279605,晏紫,李圣根,在 随后 的 接触 中 ， 李圣根 的 修养 、 浪漫 彻底 征服 了 晏紫 ， 两人 终于 在 2009 年 结束 之际 步入 婚姻 殿堂 。,接触 中  人物二 修养  浪漫 彻底 征服 人物一  两人 终于  年 结束 之际 步入 婚姻 殿堂,1,
TRAIN_SENT_ID_284543,刘小元,邓卓棣,母亲 刘小元 曾 与 父亲 就读于 美国 同一 所 大学 ， 获得 生物 物理学 博士学位 ， 并 在 留学 期间 生 下 邓卓棣 。,母亲 人物一 父亲 就读于 美国 同一 大学  获得 生物 物理学 博士学位  留学 期间 生 人物二,-1,
TRAIN_SENT_ID_286806,王文林,王长友,早年 经历 : 王文林 （ 王惠林 ） 自幼 随 父亲 王长友 先生 学艺 ， 8 岁 拜 刘宝瑞 大师 为师 深造 ， 12 岁 正式 登台 表演 。,早年 经历  人物一  王惠林  自幼 父亲 人物二 先生 学艺   岁 拜 刘宝瑞 大师 为师 深造   岁 正式 登台 表演,-1,
TRAIN_SENT_ID_259961,岳灵珊,宁中则,"笑傲江湖 之 岳不群 之子 内容简介 : 一个 武侠 迷 穿越 到 笑傲江湖 的 世界 , 成为 岳不群 和 宁中则 的 儿子 , 岳灵珊 的 双胞胎 哥哥 … …",笑傲江湖 岳不群 之子 内容简介  一个 武侠 迷 穿越 笑傲江湖 世界  成为 岳不群 人物二 儿子  人物一 双胞胎 哥哥,-1,
TRAIN_SENT_ID_265254,贾琏,贾赦,3.1 .. 贾赦 生贾瑚 （ 原配 所 生 嫡长子 ） 贾琏 ( 原配 所生 的 嫡 次子 子 ) 、 贾琮 ( 庶出 次子 ) 、 贾迎春 ( 庶出 ) ；,人物二 生贾瑚  原配 生 嫡长子  人物一  原配 所生 嫡 次子 子   贾琮  庶出 次子   贾迎春  庶出,-1,
TRAIN_SENT_ID_273527,殷素素,张翠山,武当 张翠山 之子 ， 自幼 只 跟 张翠山 、 殷素素 和 谢逊 在 冰火 岛 生活 ， 秉承 三人 教导 ， 善良 纯朴 。,武当 人物二 之子  自幼 人物二  人物一 谢逊 冰火 岛 生活  秉承 三人 教导  善良 纯朴,1,
TRAIN_SENT_ID_265589,陈纪,陈群,昔日 陈鸿 胪 （ 指 陈群 父 陈纪 ） 以为 死刑 有 可加于 仁恩 的 用途 ， 正是 在 说 这方面 的 事 。,昔日 陈鸿 胪  指 人物二 父 人物一  死刑 可加于 仁恩 用途  说 这方面 事,-1,
